"","Year","Plot","ID","SPP","tree.id","Status","RWI","series.x","first.x","last.x","year.x","mean.x","median.x","stdev.x","skew.x","gini.x","ar1.x","series.y","first.y","last.y","year.y","mean.y","median.y","stdev.y","skew.y","gini.y","ar1.y","PmET","WY","TerraAET","TerraDEF","TerraPDSI","TerraPET","TerraPPT","TerraTMNav","TerraTMNmn","TerraTMXav","TerraTMXmx","TerraAETse","TerraDEFse","TerraPDSIse","TerraPETse","TerraPPTse","TerraTMNse","TerraTMXse"
"4517","2006","TJP","TJPOP1","PIPO","TJPOP1AP","A",0.62801150620207,"TJPOP1",1953,2018,66,2.502,1.789,2.176,0.548,0.484,0.939,"TJPOP1",1944,2019,76,3.274,3.824,1.907,0.025,0.33,0.896,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4518","2006","TJP","TJP059","ABCO","TJP059AC","A",1.02274111612501,"TJP059",1955,2019,65,2.942,2.79,0.911,0.158,0.172,0.652,"TJP059",1955,2019,65,2.942,2.79,0.911,0.158,0.172,0.652,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4519","2006","TJP","TJPOP1","PIPO","TJPOP1AP","A",0.62801150620207,"TJPOP1",1944,2019,76,3.274,3.824,1.907,0.025,0.33,0.896,"TJPOP1",1944,2019,76,3.274,3.824,1.907,0.025,0.33,0.896,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4520","2006","TJP","TJPOP2","PIJE","TJPOP2AP","A",0.989364335583284,"TJPOP2",1940,2018,79,3.105,3.017,1.582,0.427,0.288,0.892,"TJPOP2",1940,2018,79,3.105,3.017,1.582,0.427,0.288,0.892,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4521","2006","TJP","TJP083","PIPO","TJP083AP","A",1.24993796478624,"TJP083",1931,2018,88,2.65,1.846,2.247,1.043,0.454,0.924,"TJP083",1931,2018,88,2.65,1.846,2.247,1.043,0.454,0.924,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4522","2006","TJP","TJPOP2","PIJE","TJPOP2AJ","A",1.18139957146527,"TJPOP2",1926,2019,94,2.799,2.335,1.769,0.543,0.354,0.874,"TJPOP2",1940,2018,79,3.105,3.017,1.582,0.427,0.288,0.892,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4523","2006","TJP","TJPOP2","PIJE","TJPOP2AP","A",0.989364335583284,"TJPOP2",1940,2018,79,3.105,3.017,1.582,0.427,0.288,0.892,"TJPOP2",1926,2019,94,2.799,2.335,1.769,0.543,0.354,0.874,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4524","2006","TJP","TJPOP1","PIJE","TJPOP1AJ","A",0.816130352588228,"TJPOP1",1953,2018,66,2.502,1.789,2.176,0.548,0.484,0.939,"TJPOP1",1944,2019,76,3.274,3.824,1.907,0.025,0.33,0.896,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4525","2006","TJP","TJPOP1","PIJE","TJPOP1AJ","A",0.816130352588228,"TJPOP1",1944,2019,76,3.274,3.824,1.907,0.025,0.33,0.896,"TJPOP1",1944,2019,76,3.274,3.824,1.907,0.025,0.33,0.896,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4526","2006","TJP","TJPOP1","PIPO","TJPOP1AP","A",0.62801150620207,"TJPOP1",1953,2018,66,2.502,1.789,2.176,0.548,0.484,0.939,"TJPOP1",1953,2018,66,2.502,1.789,2.176,0.548,0.484,0.939,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4527","2006","TJP","TJP081","PIJE","TJP081AP","A",1.05753860440716,"TJP081",1921,2018,98,2.402,1.364,2.327,0.886,0.52,0.927,"TJP081",1921,2018,98,2.402,1.364,2.327,0.886,0.52,0.927,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4528","2006","TJP","TJPOP1","PIJE","TJPOP1AJ","A",0.816130352588228,"TJPOP1",1944,2019,76,3.274,3.824,1.907,0.025,0.33,0.896,"TJPOP1",1953,2018,66,2.502,1.789,2.176,0.548,0.484,0.939,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4529","2006","TJP","TJP082","PIJE","TJP082AP","A",0.87951101489141,"TJP082",1941,2018,78,2.772,2.26,2.094,0.633,0.421,0.905,"TJP082",1941,2018,78,2.772,2.26,2.094,0.633,0.421,0.905,"2091.1313",2006,363.1,656.4,37.77,1052,1670.8,14.69,3.93,1.46833333333333,9.88,8.59272470926964,20.0243450314709,0.347996701917496,19.8482818634081,51.6789496640928,2.40924576403387,1.60879770341241
"4530","2006","TP1","TP1001","PIPO","TP1001AP","A",0.857265275771855,"TP1001",1953,2017,65,4.138,3.95,1.401,0.298,0.188,0.628,"TP1001",1953,2017,65,4.138,3.95,1.401,0.298,0.188,0.628,"1373.5720",2006,724.2,545.2,43.97,1282.1,2081.4,19.7025,9.84,5.93666666666667,13.79,8.17919107654704,15.8274949363314,0.372547451387543,18.6662897351013,68.8420254619006,2.35647950212587,1.41755996791186
"4531","2006","TP1","TP1D10","PIPO","TP1D10AP","D",0.937461171623643,"TP1D10",1962,2017,56,3.787,3.954,0.863,-0.435,0.126,0.414,"TP1D10",1962,2017,56,3.787,3.954,0.863,-0.435,0.126,0.414,"1373.5720",2006,724.2,545.2,43.97,1282.1,2081.4,19.7025,9.84,5.93666666666667,13.79,8.17919107654704,15.8274949363314,0.372547451387543,18.6662897351013,68.8420254619006,2.35647950212587,1.41755996791186
"4532","2007","RJP","RJP001","PIJE","RJP001AJ","A",1.13135817877316,"RJP001",1950,2019,70,3.344,3.268,1.023,0.755,0.146,0.342,"RJP001",1950,2019,70,3.344,3.268,1.023,0.755,0.146,0.342,"-251.501831",2007,442.8,900.8,-35.49,1352,454.6,16.3583333333333,8.39,3.6775,13.08,6.28775866990052,20.542200958077,0.662583471013733,16.8373562549637,11.5039837193096,1.90191483786868,1.70856980994472
"4533","2007","RJP","RJPOP2","PIJE","RJPOP2AJ","A",1.34540064257732,"RJPOP2",1917,2019,103,1.561,1.488,0.595,0.429,0.213,0.569,"RJPOP2",1917,2019,103,1.561,1.488,0.595,0.429,0.213,0.569,"-251.501831",2007,442.8,900.8,-35.49,1352,454.6,16.3583333333333,8.39,3.6775,13.08,6.28775866990052,20.542200958077,0.662583471013733,16.8373562549637,11.5039837193096,1.90191483786868,1.70856980994472
"4534","2007","RJP","RJP045","PILA","RJP045AL","A",1.33910877501839,"RJP045",1943,2019,77,3.196,3.15,1.277,0.376,0.226,0.798,"RJP045",1943,2019,77,3.196,3.15,1.277,0.376,0.226,0.798,"-251.501831",2007,442.8,900.8,-35.49,1352,454.6,16.3583333333333,8.39,3.6775,13.08,6.28775866990052,20.542200958077,0.662583471013733,16.8373562549637,11.5039837193096,1.90191483786868,1.70856980994472
"4535","2007","RJP","RJP044","PIJE","RJP044AJ","A",0.968836966325603,"RJP044",1976,2019,44,1.383,1.313,0.508,0.477,0.203,0.717,"RJP044",1976,2019,44,1.383,1.313,0.508,0.477,0.203,0.717,"-251.501831",2007,442.8,900.8,-35.49,1352,454.6,16.3583333333333,8.39,3.6775,13.08,6.28775866990052,20.542200958077,0.662583471013733,16.8373562549637,11.5039837193096,1.90191483786868,1.70856980994472
"4536","2007","RJP","RJP935","PIJE","RJP935AJ","A",1.09677297816233,"RJP935",1947,2019,73,1.58,1.402,0.636,0.73,0.218,0.703,"RJP935",1947,2019,73,1.58,1.402,0.636,0.73,0.218,0.703,"-251.501831",2007,442.8,900.8,-35.49,1352,454.6,16.3583333333333,8.39,3.6775,13.08,6.28775866990052,20.542200958077,0.662583471013733,16.8373562549637,11.5039837193096,1.90191483786868,1.70856980994472
"4537","2007","RJP","RJP017","PIJE","RJP017AJ","A",0.990521622248316,"RJP017",1945,2019,75,3.262,3.131,0.952,0.873,0.154,0.391,"RJP017",1945,2019,75,3.262,3.131,0.952,0.873,0.154,0.391,"-251.501831",2007,442.8,900.8,-35.49,1352,454.6,16.3583333333333,8.39,3.6775,13.08,6.28775866990052,20.542200958077,0.662583471013733,16.8373562549637,11.5039837193096,1.90191483786868,1.70856980994472
"4538","2007","RJP","RJPOP1","PIJE","RJPOP1AJ","A",0.939528646727533,"RJPOP1",1936,2019,84,3.076,3.106,0.891,-0.23,0.156,0.515,"RJPOP1",1936,2019,84,3.076,3.106,0.891,-0.23,0.156,0.515,"-251.501831",2007,442.8,900.8,-35.49,1352,454.6,16.3583333333333,8.39,3.6775,13.08,6.28775866990052,20.542200958077,0.662583471013733,16.8373562549637,11.5039837193096,1.90191483786868,1.70856980994472
"4539","2007","RJP","RJP933","PIJE","RJP933AJ","A",1.36395804082966,"RJP933",1984,2019,36,1.008,0.831,0.655,2.92,0.275,0.284,"RJP933",1984,2019,36,1.008,0.831,0.655,2.92,0.275,0.284,"-251.501831",2007,442.8,900.8,-35.49,1352,454.6,16.3583333333333,8.39,3.6775,13.08,6.28775866990052,20.542200958077,0.662583471013733,16.8373562549637,11.5039837193096,1.90191483786868,1.70856980994472
"4540","2007","RJP","RJP043","PIJE","RJP043AJ","A",1.00060151497725,"RJP043",1927,2019,93,0.519,0.465,0.255,1.86,0.249,0.595,"RJP043",1927,2019,93,0.519,0.465,0.255,1.86,0.249,0.595,"-251.501831",2007,442.8,900.8,-35.49,1352,454.6,16.3583333333333,8.39,3.6775,13.08,6.28775866990052,20.542200958077,0.662583471013733,16.8373562549637,11.5039837193096,1.90191483786868,1.70856980994472
"4541","2007","RJP","RJP932","PIJE","RJP932AJ","A",0.954587997340756,"RJP932",1946,2019,74,1.544,1.43,0.679,0.173,0.249,0.724,"RJP932",1946,2019,74,1.544,1.43,0.679,0.173,0.249,0.724,"-251.501831",2007,442.8,900.8,-35.49,1352,454.6,16.3583333333333,8.39,3.6775,13.08,6.28775866990052,20.542200958077,0.662583471013733,16.8373562549637,11.5039837193096,1.90191483786868,1.70856980994472
"4542","2007","RP1","RP1045","PIPO","RP1045BP","A",1.08184216479474,"RP1045",1917,2017,101,2.138,2.059,0.859,0.691,0.22,0.578,"RP1045",1978,2018,41,2.256,2.108,1.132,0.765,0.274,0.611,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4543","2007","RP1","RP1024","PIPO","RP1024AP","A",1.13230074242769,"RP1024",1952,2017,66,2.075,1.336,1.776,1.136,0.451,0.826,"RP1024",1952,2017,66,2.075,1.336,1.776,1.136,0.451,0.826,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4544","2007","RP1","RP1045","PIPO","RP1045BP","A",1.08184216479474,"RP1045",1917,2017,101,2.138,2.059,0.859,0.691,0.22,0.578,"RP1045",1917,2017,101,2.138,2.059,0.859,0.691,0.22,0.578,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4545","2007","RP1","RP1024","PIPO","RP1024AP","A",1.13230074242769,"RP1024",1952,2017,66,2.075,1.336,1.776,1.136,0.451,0.826,"RP1024",1947,2018,72,2.178,1.516,1.907,0.966,0.469,0.924,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4546","2007","RP1","RP1643","PIPO","RP1643BP","A",0.836306369038039,"RP1643",1992,2018,27,4.126,4.329,1.182,0.021,0.158,0.454,"RP1643",1992,2018,27,4.126,4.329,1.182,0.021,0.158,0.454,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4547","2007","RP1","RP1027","PIPO","RP1027BP","A",0.64564029022796,"RP1027",1951,2018,68,2.544,2.473,0.791,0.663,0.17,0.524,"RP1027",1950,2017,68,2.765,2.721,0.918,0.365,0.183,0.671,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4548","2007","RP1","RP1027","PIPO","RP1027AP","A",0.635415793545718,"RP1027",1950,2017,68,2.765,2.721,0.918,0.365,0.183,0.671,"RP1027",1950,2017,68,2.765,2.721,0.918,0.365,0.183,0.671,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4549","2007","RP1","RP1045","PIPO","RP1045AP","A",0.595075658903581,"RP1045",1978,2018,41,2.256,2.108,1.132,0.765,0.274,0.611,"RP1045",1978,2018,41,2.256,2.108,1.132,0.765,0.274,0.611,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4550","2007","RP1","RP1024","PIPO","RP1024BP","A",0.808842132107526,"RP1024",1947,2018,72,2.178,1.516,1.907,0.966,0.469,0.924,"RP1024",1947,2018,72,2.178,1.516,1.907,0.966,0.469,0.924,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4551","2007","RP1","RP1002","PIPO","RP1002AP","A",0.823936884770471,"RP1002",1944,2017,74,2.091,1.953,1.225,0.737,0.323,0.768,"RP1002",1945,2017,73,2.171,2.074,1.239,1.01,0.309,0.698,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4552","2007","RP1","RP1027","PIPO","RP1027AP","A",0.635415793545718,"RP1027",1950,2017,68,2.765,2.721,0.918,0.365,0.183,0.671,"RP1027",1951,2018,68,2.544,2.473,0.791,0.663,0.17,0.524,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4553","2007","RP1","RP1027","PIPO","RP1027AP","A",0.635415793545718,"RP1027",1951,2018,68,2.544,2.473,0.791,0.663,0.17,0.524,"RP1027",1950,2017,68,2.765,2.721,0.918,0.365,0.183,0.671,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4554","2007","RP1","RP1002","PIPO","RP1002AP","A",0.823936884770471,"RP1002",1945,2017,73,2.171,2.074,1.239,1.01,0.309,0.698,"RP1002",1944,2017,74,2.091,1.953,1.225,0.737,0.323,0.768,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4555","2007","RP1","RP1136","PIPO","RP1136AP","A",1.01561157369036,"RP1136",2001,2019,19,3.509,3.506,2.061,0.197,0.326,0.699,"RP1136",2001,2019,19,3.509,3.506,2.061,0.197,0.326,0.699,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4556","2007","RP1","RP1024","PIPO","RP1024AP","A",1.13230074242769,"RP1024",1947,2018,72,2.178,1.516,1.907,0.966,0.469,0.924,"RP1024",1947,2018,72,2.178,1.516,1.907,0.966,0.469,0.924,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4557","2007","RP1","RP1024","PIPO","RP1024BP","A",0.808842132107526,"RP1024",1952,2017,66,2.075,1.336,1.776,1.136,0.451,0.826,"RP1024",1947,2018,72,2.178,1.516,1.907,0.966,0.469,0.924,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4558","2007","RP1","RP1027","PIPO","RP1027AP","A",0.635415793545718,"RP1027",1951,2018,68,2.544,2.473,0.791,0.663,0.17,0.524,"RP1027",1951,2018,68,2.544,2.473,0.791,0.663,0.17,0.524,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4559","2007","RP1","RP1045","PIPO","RP1045AP","A",0.595075658903581,"RP1045",1978,2018,41,2.256,2.108,1.132,0.765,0.274,0.611,"RP1045",1917,2017,101,2.138,2.059,0.859,0.691,0.22,0.578,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4560","2007","RP1","RP1033","PIPO","RP1033AP","A",0.907468664437823,"RP1033",2002,2019,18,3.569,2.917,2.075,1.416,0.288,0.02,"RP1033",2002,2019,18,3.569,2.917,2.075,1.416,0.288,0.02,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4561","2007","RP1","RP1002","PIPO","RP1002AP","A",0.823936884770471,"RP1002",1945,2017,73,2.171,2.074,1.239,1.01,0.309,0.698,"RP1002",1945,2017,73,2.171,2.074,1.239,1.01,0.309,0.698,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4562","2007","RP1","RP1009","PIPO","RP1009BP","A",0.836209289323655,"RP1009",1955,2017,63,1.369,1.04,1.228,1.046,0.475,0.869,"RP1009",1997,2018,22,2.769,2.744,0.632,-0.262,0.126,0.287,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4563","2007","RP1","RP1001","PIPO","RP1001AP","A",1.12003323655303,"RP1001",1951,2017,67,3.484,3.601,1.485,-0.111,0.243,0.852,"RP1001",1962,2018,57,2.976,2.988,1.353,0.648,0.245,0.52,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4564","2007","RP1","RP1002","PIPO","RP1002AP","A",0.823936884770471,"RP1002",1944,2017,74,2.091,1.953,1.225,0.737,0.323,0.768,"RP1002",1944,2017,74,2.091,1.953,1.225,0.737,0.323,0.768,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4565","2007","RP1","RP1027","PIPO","RP1027BP","A",0.64564029022796,"RP1027",1950,2017,68,2.765,2.721,0.918,0.365,0.183,0.671,"RP1027",1951,2018,68,2.544,2.473,0.791,0.663,0.17,0.524,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4566","2007","RP1","RP1009","PIPO","RP1009BP","A",0.836209289323655,"RP1009",1997,2018,22,2.769,2.744,0.632,-0.262,0.126,0.287,"RP1009",1997,2018,22,2.769,2.744,0.632,-0.262,0.126,0.287,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4567","2007","RP1","RP1024","PIPO","RP1024BP","A",0.808842132107526,"RP1024",1947,2018,72,2.178,1.516,1.907,0.966,0.469,0.924,"RP1024",1952,2017,66,2.075,1.336,1.776,1.136,0.451,0.826,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4568","2007","RP1","RP1001","PIPO","RP1001AP","A",1.12003323655303,"RP1001",1951,2017,67,3.484,3.601,1.485,-0.111,0.243,0.852,"RP1001",1951,2017,67,3.484,3.601,1.485,-0.111,0.243,0.852,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4569","2007","RP1","RP1025","PIPO","RP1025AP","A",0.964431836414254,"RP1025",1963,2017,55,3.264,3.14,0.976,0.873,0.16,0.63,"RP1025",1963,2017,55,3.264,3.14,0.976,0.873,0.16,0.63,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4570","2007","RP1","RP1001","PIPO","RP1001AP","A",1.12003323655303,"RP1001",1962,2018,57,2.976,2.988,1.353,0.648,0.245,0.52,"RP1001",1951,2017,67,3.484,3.601,1.485,-0.111,0.243,0.852,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4571","2007","RP1","RP1DT3","PIPO","RP1DT3AP","D",NA,"RP1DT3",2009,2018,10,5.204,5.257,1.442,-0.459,0.147,0.431,"RP1DT3",2009,2018,10,5.204,5.257,1.442,-0.459,0.147,0.431,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4572","2007","RP1","RP1DT1","PIPO","RP1DT1AP","D",0.247248257902084,"RP1DT1",1948,2017,70,2.038,1,2.025,1.118,0.522,0.313,"RP1DT1",1948,2017,70,2.038,1,2.025,1.118,0.522,0.313,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4573","2007","RP1","RP1024","PIPO","RP1024AP","A",1.13230074242769,"RP1024",1947,2018,72,2.178,1.516,1.907,0.966,0.469,0.924,"RP1024",1952,2017,66,2.075,1.336,1.776,1.136,0.451,0.826,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4574","2007","RP1","RP1001","PIPO","RP1001BP","A",0.49449602359229,"RP1001",1951,2017,67,3.484,3.601,1.485,-0.111,0.243,0.852,"RP1001",1962,2018,57,2.976,2.988,1.353,0.648,0.245,0.52,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4575","2007","RP1","RP1611","PIPO","RP1611AP","A",1.65516149409535,"RP1611",1902,2018,117,1.66,1.511,1.075,0.363,0.368,0.347,"RP1611",1902,2018,117,1.66,1.511,1.075,0.363,0.368,0.347,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
"4576","2007","RP1","RP1009","PIPO","RP1009AP","A",0.76519567115192,"RP1009",1955,2017,63,1.369,1.04,1.228,1.046,0.475,0.869,"RP1009",1955,2017,63,1.369,1.04,1.228,1.046,0.475,0.869,"-268.400757",2007,400.6,1129.4,-31.46,1525.3,402.6,20.8266666666667,11.65,6.95166666666667,16.47,6.25613436330432,24.0489426256986,0.776663252691157,18.9489044151728,10.4717983463234,2.10716466591791,1.78554797349625
